APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender
2822020021,10/14/2016,Single Family,"11767 N SEMINOLE CIR
LOS ANGELES, CA 91326
(34.283835, -118.557434)",LOS ANGELES,CA,91326,12,U.S. Bank NA c/o Select Portfolio Servicing
2785013055,2/4/2016,Single Family,"18803 W COMMUNITY ST
LOS ANGELES, CA 91324
(34.222759, -118.543189)",LOS ANGELES,CA,91324,12,Specialized Loan Servicing LLC
2360026041,1/26/2016,Single Family,"4539 N LONGRIDGE AVE
LOS ANGELES, CA 91423
(34.153286, -118.421417)",LOS ANGELES,CA,91423,4,M&T BANK
2229027020,2/11/2016,Single Family,"17536 W HAMLIN ST
LOS ANGELES, CA 91406
(34.188505, -118.515567)",LOS ANGELES,CA,91406,6,Residential Credit Solution
2761012011,1/22/2016,Single Family,"19930 W LASSEN ST
LOS ANGELES, CA 91311
(34.250005, -118.567861)",LOS ANGELES,CA,91311,12,Nationstar Mortgage
2707010043,1/4/2016,Single Family,"10556 N LURLINE AVE
LOS ANGELES, CA 91311
(34.262587, -118.584207)",LOS ANGELES,CA,91311,12,"U.S. Bank National Association, C/O Select Portfolio Servicing"
6042007031,1/2/2016,Single Family,"8863 S MCKINLEY AVE
LOS ANGELES, CA 90002
(33.955965, -118.260796)",LOS ANGELES,CA,90002,9,"Wells Fargo Bank, N.A. C/O Select Portfolio Servicing"
2613020018,11/16/2016,Single Family,"11408 N LAUREL CANYON BLVD
LOS ANGELES, CA 91340
(34.277073, -118.451586)",LOS ANGELES,CA,91340,7,Nationstar Mortgage
6050005009,11/2/2016,Single Family,"9301 S CLOVIS AVE
LOS ANGELES, CA 90002
(33.951898, -118.256464)",LOS ANGELES,CA,90002,9,M&T BANK
5081020021,12/23/2016,Single Family,"1259 S WESTCHESTER PL
LOS ANGELES, CA 90019
(34.047866, -118.318603)",LOS ANGELES,CA,90019,10,U.S. Bank NA c/o Select Portfolio Servicing
5025009103,11/9/2016,Single Family,"5330 VILLAGE GRN
LOS ANGELES, CA 90016
(34.021352, -118.361363)",LOS ANGELES,CA,90016,10,"Financial Freedom, a division of CIT bank."
6035023010,1/5/2016,Single Family,"1918 W 84TH ST
LOS ANGELES, CA 90047
(33.962713, -118.311899)",LOS ANGELES,CA,90047,8,"Financial Freedom, a division of CIT bank."
2254036067,1/28/2016,Single Family,"5534 N ENCINO AVE 1-45
LOS ANGELES, CA 91316
(34.17158, -118.514164)",LOS ANGELES,CA,91316,5,Select Portfolio Servicing
6048017053,11/2/2016,Single Family,"9717 S MAIE AVE
LOS ANGELES, CA 90002
(33.947552, -118.244502)",LOS ANGELES,CA,90002,15,Wells Fargo Bank N.A.
2102003001,11/9/2016,Single Family,"8157 N DARBY AVE
LOS ANGELES, CA 91335
(34.219106, -118.53342)",LOS ANGELES,CA,91335,12,Nationstar Mortgage LLC
4004021011,7/27/2016,Single Family,"6114 S ALVISO AVE
LOS ANGELES, CA 90043
(33.983974, -118.343967)",LOS ANGELES,CA,90043,8,Bank of America
2762025006,4/19/2016,Single Family,"18933 W KNAPP ST
LOS ANGELES, CA 91324
(34.238307, -118.546156)",LOS ANGELES,CA,91324,12,Nationstar Mortgage
4107005008,5/18/2016,Single Family,"8010 S TRUXTON AVE
LOS ANGELES, CA 90045
(33.965595, -118.393426)",LOS ANGELES,CA,90045,11,"Fay Servicing, LLC"
6046017012,12/20/2016,Multi-Family,"9824 S WILMINGTON AVE
LOS ANGELES, CA 90002
(33.947138, -118.238996)",LOS ANGELES,CA,90002,15,PennyMac Loan Services
7351025018,11/16/2016,Single Family,"20836 S DENKER AVE
LOS ANGELES, CA 90501",LOS ANGELES,CA,90501,15,Celink
2582040037,2/17/2016,Single Family,"16707 W NICKLAUS DR
LOS ANGELES, CA 91342",LOS ANGELES,CA,91342,7,JP Morgan Chase NA
2181011021,12/15/2016,Single Family,"5157 N NESTLE AVE
LOS ANGELES, CA 91356
(34.164579, -118.529776)",LOS ANGELES,CA,91356,3,Nationstar Mortgage LLC
2671005003,12/14/2016,Single Family,"9740 N DANUBE AVE
LOS ANGELES, CA 91343
(34.247717, -118.475098)",LOS ANGELES,CA,91343,12,RUSHMORE LOAN MGMT SERVICES
4006015015,12/7/2016,Single Family,"3321 W 66TH ST
LOS ANGELES, CA 90043
(33.979668, -118.3302)",LOS ANGELES,CA,90043,8,Nationstar Mortgage
2624011030,2/5/2016,Single Family,"9853 N CAYUGA AVE
LOS ANGELES, CA 91331
(34.249246, -118.411874)",LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC"
5423003024,1/15/2016,Multi-Family,"2251 W BRANDEN ST
LOS ANGELES, CA 90026
(34.088594, -118.261193)",LOS ANGELES,CA,90026,13,Nationstar Mortgage
2004021037,11/14/2016,Single Family,"22221 W TIOGA PL
LOS ANGELES, CA 91304
(34.228169, -118.611831)",LOS ANGELES,CA,91304,12,Freedom Mortgage
2532010067,8/4/2016,Single Family,"12345 W STONEGATE RD
LOS ANGELES, CA 91331
(34.280098, -118.402212)",LOS ANGELES,CA,91331,7,"U.S. Bank,  N.A. C/O Select Portfolio Servicing"
5185018012,1/4/2016,Multi-Family,"2853 E 6TH ST
LOS ANGELES, CA 90033
(34.034274, -118.206511)",LOS ANGELES,CA,90033,14,Deutsche Bank National Trust Company C/O Select Portfolio Servicing
5454006004,11/23/2016,Single Family,"1616 N KILBOURN ST
LOS ANGELES, CA 90065
(34.10123, -118.228146)",LOS ANGELES,CA,90065,1,Ocwen Loan Servicing LLC
2038039001,8/16/2016,Single Family,"22445 W GILMORE ST
LOS ANGELES, CA 91307
(34.187754, -118.616327)",LOS ANGELES,CA,91307,12,Bayview Loan Servicing LLC
2376001005,8/12/2016,Single Family,"4221 N VANETTA DR
LOS ANGELES, CA 91604
(34.140745, -118.405214)",LOS ANGELES,CA,91604,2,Wells Fargo Bank NA c/o Select Portfolio Servicing
2706032027,1/6/2016,Single Family,"21216 W NASHVILLE ST
LOS ANGELES, CA 91311
(34.269038, -118.594993)",LOS ANGELES,CA,91311,12,Solutionstar Field Services
5219027004,12/28/2016,Single Family,"3330 N STOCKBRIDGE AVE
LOS ANGELES, CA 90032
(34.084554, -118.163389)",LOS ANGELES,CA,90032,14,Bank of America
2131021006,1/7/2016,Single Family,"6261 N SHIRLEY AVE
LOS ANGELES, CA 91335
(34.1846, -118.557285)",LOS ANGELES,CA,91335,3,Select Portfolio Servicing
5556012038,1/4/2016,Single Family,"8427 W BRIER DR
HOLLYWOOD, CA 90046
(34.104497, -118.374954)",HOLLYWOOD,CA,90046,4,Wells Fargo Bank N.A.
2637020023,1/5/2016,Single Family,"8414 N MINUET PL
LOS ANGELES, CA 91402
(34.223875, -118.433291)",LOS ANGELES,CA,91402,6,JP Morgan Chase NA
5116007035,12/1/2016,Multi-Family,"1415 E VERNON AVE
LOS ANGELES, CA 90011
(34.003882, -118.249436)",LOS ANGELES,CA,90011,9,Specialized Loan Servicing as Servicing Agent for Beneficiary
5077002069,1/4/2016,Single Family,"424 S WESTMORELAND AVE
LOS ANGELES, CA 90020
(34.066003, -118.28846)",LOS ANGELES,CA,90020,13,Solutionstar Field Services
6014005023,1/6/2016,Multi-Family,"1029 1/2 W 65TH PL
LOS ANGELES, CA 90044
(33.979842, -118.29289)",LOS ANGELES,CA,90044,8,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
2680022019,12/21/2016,Single Family,"16411 W TULSA ST
LOS ANGELES, CA 91344
(34.268319, -118.489552)",LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.
6050021004,12/20/2016,Single Family,"918 E 97TH ST
LOS ANGELES, CA 90002
(33.948385, -118.257938)",LOS ANGELES,CA,90002,8,Nationstar Mortgage LLC
2327011006,3/4/2016,Single Family,"7006 N ATOLL AVE
LOS ANGELES, CA 91605
(34.197845, -118.420353)",LOS ANGELES,CA,91605,2,"Ocwen Loan Servicing, LLC"
2712005004,1/7/2016,Single Family,"17441 W LUDLOW ST
LOS ANGELES, CA 91344
(34.270917, -118.514533)",LOS ANGELES,CA,91344,12,Solutionstar Field Services
2367001090,1/4/2016,Single Family,"4332 N WHITSETT AVE
LOS ANGELES, CA 91604
(34.14953, -118.405216)",LOS ANGELES,CA,91604,2,"Deutsche Bank, c/o Select Portfolio Servicing"
5469019016,1/4/2016,Single Family,"330 N AVENUE 53
LOS ANGELES, CA 90042
(34.110018, -118.200392)",LOS ANGELES,CA,90042,1,"U.S. Bank, N.A., C/O Select Portfolio Servicing"
2034013007,1/12/2016,Single Family,"24143 W KITTRIDGE ST
LOS ANGELES, CA 91307
(34.191703, -118.652218)",LOS ANGELES,CA,91307,12,Capital One
2114003106,1/13/2016,Single Family,"20235 W KESWICK ST
WINNETKA, CA 91306
(34.20954, -118.574057)",WINNETKA,CA,91306,3,OneWest Bank
2180017024,1/6/2016,Single Family,"3642 W GLENEAGLES DR
LOS ANGELES, CA 91356
(34.135484, -118.56295)",LOS ANGELES,CA,91356,3,"U.S. Bank,  N.A. C/O Select Portfolio Servicing"
2385024018,11/3/2016,Single Family,"4115 N MARY ELLEN AVE
LOS ANGELES, CA 91604
(34.144202, -118.419729)",LOS ANGELES,CA,91604,2,"Caliber Home Loans, INC."
5149038066,1/15/2016,Single Family,"416 S SPRING ST
LOS ANGELES, CA 90013
(34.048497, -118.248594)",LOS ANGELES,CA,90013,14,PNC MORTGAGE PRESALE
5525005032,8/4/2016,Non-Residential,"00807 N SYCAMORE AVE
LOS ANGELES, CA 90038
(34.085547, -118.342782)",LOS ANGELES,CA,90038,5,Bank of America
5174009038,11/17/2016,Single Family,"318 N ECHANDIA ST
LOS ANGELES, CA 90033
(34.050575, -118.219584)",LOS ANGELES,CA,90033,14,Wells Fargo Bank N.A.
6030032001,4/18/2016,Single Family,"401 E 81ST ST
LOS ANGELES, CA 90003
(33.965567, -118.267145)",LOS ANGELES,CA,90003,9,"Financial Freedom, a division of CIT bank."
2502012066,11/3/2016,Single Family,"14965 W LARKSPUR ST
LOS ANGELES, CA 91342
(34.320448, -118.458711)",LOS ANGELES,CA,91342,7,"Caliber Home Loans, Inc."
2369025009,1/7/2016,Single Family,"3874 N CARPENTER AVE
LOS ANGELES, CA 91604
(34.139921, -118.392003)",LOS ANGELES,CA,91604,2,JP Morgan Chase NA
2651009032,2/12/2016,Single Family,"9232 N TOBIAS AVE
LOS ANGELES, CA 91402
(34.238097, -118.451646)",LOS ANGELES,CA,91402,6,Select Portfolio Servicing
5454015008,1/4/2016,Single Family,"3536 E ROSEVIEW AVE
LOS ANGELES, CA 90065
(34.097025, -118.223183)",LOS ANGELES,CA,90065,1,"Financial Freedom, a division of CIT bank."
2412031165,11/21/2016,Single Family,"6716 N CLYBOURN AVE
LOS ANGELES, CA 91606",LOS ANGELES,CA,91606,2,Federal National Mortgage Association
2770010028,12/7/2016,Single Family,"8914 N RHEA AVE
LOS ANGELES, CA 91324
(34.23237, -118.541713)",LOS ANGELES,CA,91324,12,FAY Servicing LLC
2174023026,1/4/2016,Single Family,"4335 N CHAUMONT ROAD
LOS ANGELES, CA 91364
(34.149494, -118.575442)",LOS ANGELES,CA,91364,3,Bank of New York Mellon C/O Select Portfolio Servicing
2512026052,12/6/2016,Single Family,"13010 W GRIDLEY ST
LOS ANGELES, CA 91342
(34.310865, -118.416827)",LOS ANGELES,CA,91342,7,"SETERUS, INC"
5223013014,1/6/2016,Single Family,"1890 N MARNEY AVE
LOS ANGELES, CA 90032
(34.063036, -118.17615)",LOS ANGELES,CA,90032,14,JP Morgan Chase NA
5304015009,1/6/2016,Single Family,"763 E MONTECITO DR
LOS ANGELES, CA 90031
(34.090955, -118.198985)",LOS ANGELES,CA,90031,1,Solutionstar Field Services
5110013026,3/25/2016,Single Family,"144 W 47TH PL
LOS ANGELES, CA 90037
(34.000061, -118.275641)",LOS ANGELES,CA,90037,9,"SETERUS, INC"
2672003021,1/16/2016,Single Family,"16052 W BAHAMA ST
LOS ANGELES, CA 91343
(34.232909, -118.48244)",LOS ANGELES,CA,91343,12,Federal National Mortgage Association
6066017009,10/6/2016,Single Family,"10332 S CROESUS AVE
LOS ANGELES, CA 90002
(33.942212, -118.233787)",LOS ANGELES,CA,90002,15,Bank of America
4255015009,1/15/2016,Single Family,"2712 S WESTWOOD BLVD
LOS ANGELES, CA 90064
(34.03464, -118.424131)",LOS ANGELES,CA,90064,5,PNC MORTGAGE PRESALE
2274012016,11/29/2016,Vacant Residential,"3750 N LONGVIEW VALLEY ROAD
LOS ANGELES, CA 91423
(34.139007, -118.449431)",LOS ANGELES,CA,91423,4,"Foreclosure Resolutions, LLC"
4329002216,12/7/2016,Single Family,"2170 CENTURY PARK
LOS ANGELES, CA 90067
(34.057331, -118.410362)",LOS ANGELES,CA,90067,5,Bayview Loan Servicing
2780026016,10/26/2016,Single Family,"8461 N LIMERICK AVE
LOS ANGELES, CA 91306
(34.223743, -118.58314)",LOS ANGELES,CA,91306,3,DITECH FINANCIAL LLC
5022016001,1/28/2016,Single Family,"1901 W 41ST ST
LOS ANGELES, CA 90062
(34.009918, -118.31402)",LOS ANGELES,CA,90062,8,Select Portfolio Servicing
5054007014,2/3/2016,Multi-Family,"2957 S KENWOOD AVE
LOS ANGELES, CA 90007
(34.027698, -118.299138)",LOS ANGELES,CA,90007,8,"Ocwen Loan Servicing, LLC"
2005012021,1/5/2016,Single Family,"8404 N JOAN LANE
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,12,Solutionstar Field Services
6055018040,11/2/2016,Multi-Family,"9650 S LA SALLE AVE
LOS ANGELES, CA 90047
(33.947122, -118.305726)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.
6063007030,1/2/2016,Single Family,"239 E 102ND ST
LOS ANGELES, CA 90003
(33.943773, -118.270355)",LOS ANGELES,CA,90003,8,Deutsche Bank c/o Select Portfolio Servicing
4260037007,10/27/2016,Multi-Family,"2437 S PURDUE AVE
LOS ANGELES, CA 90064",LOS ANGELES,CA,90064,11,Nationstar Mortgage LLC
2293015009,3/24/2016,Single Family,"16031 W JEANNE LANE
LOS ANGELES, CA 91436
(34.131665, -118.481742)",LOS ANGELES,CA,91436,5,Selene Finance LP
5003023022,12/8/2016,Multi-Family,"1548 W 55TH ST
LOS ANGELES, CA 90062
(33.992348, -118.303985)",LOS ANGELES,CA,90062,8,"SETERUS, INC"
5518002003,1/14/2016,Multi-Family,"115 1/2 S NORMANDIE AVE
LOS ANGELES, CA 90004
(34.072751, -118.300388)",LOS ANGELES,CA,90004,10,BANK OF NEW YORK MELLON AS TRUSTEE C/O SELECT PORTFOLIO SERVICING
2509017008,12/7/2016,Single Family,"12880 N PHILLIPPI AVE
LOS ANGELES, CA 91342
(34.304576, -118.435617)",LOS ANGELES,CA,91342,7,"Ocwen Loan Servicing, LLC"
5188006002,4/12/2016,Multi-Family,"710 S SPENCE ST
LOS ANGELES, CA 90023
(34.028443, -118.197373)",LOS ANGELES,CA,90023,14,"Ocwen Loan Servicing, LLC"
5518012011,12/15/2016,Multi-Family,"151 N EDGEMONT ST
LOS ANGELES, CA 90004
(34.074386, -118.297504)",LOS ANGELES,CA,90004,13,Nationstar Mortgage LLC
5013026014,4/7/2016,Multi-Family,"4809 1/2 S 10TH AVE
LOS ANGELES, CA 90043
(33.999946, -118.328143)",LOS ANGELES,CA,90043,8,BSI Financial Services
5037017030,11/15/2016,Multi-Family,"3850 S WALTON AVE
LOS ANGELES, CA 90037
(34.015801, -118.294898)",LOS ANGELES,CA,90037,8,Caliber Home Loans
2604031008,1/13/2016,Single Family,"15117 W ORO GRANDE ST
LOS ANGELES, CA 91342
(34.293987, -118.4605)",LOS ANGELES,CA,91342,7,OneWest Bank
4249023004,11/21/2016,Single Family,"3519 S MCLAUGHLIN AVE
LOS ANGELES, CA 90066
(34.013649, -118.428474)",LOS ANGELES,CA,90066,11,Strategic Emerging Economics Inc
2047008002,1/2/2016,Single Family,"23848 W KILLION ST
LOS ANGELES, CA 91367
(34.168912, -118.646717)",LOS ANGELES,CA,91367,3,"U.S. Bank,  N.A. C/O Select Portfolio Servicing"
5121023002,12/20/2016,Multi-Family,"3767 S WALL ST
LOS ANGELES, CA 90011
(34.012996, -118.271082)",LOS ANGELES,CA,90011,9,DITECH FINANCIAL LLC
5036011012,12/16/2016,Single Family,"3878 S HARVARD BLVD
LOS ANGELES, CA 90062
(34.015091, -118.306724)",LOS ANGELES,CA,90062,8,Bank of America
2214005019,5/11/2016,Single Family,"7967 N CLEARFIELD AVE
LOS ANGELES, CA 91402
(34.216014, -118.436335)",LOS ANGELES,CA,91402,6,BSI Financial
5015037027,8/16/2016,Single Family,"4529 S 2ND AVE
LOS ANGELES, CA 90043
(34.001857, -118.319214)",LOS ANGELES,CA,90043,8,CIT
5029005023,10/11/2016,Single Family,"5172 W ORANGE PL
LOS ANGELES, CA 90008
(34.015939, -118.358798)",LOS ANGELES,CA,90008,10,"SETERUS, INC"
2870004014,11/14/2016,Single Family,"12162 N BEAUFAIT AVE
LOS ANGELES, CA 91326
(34.294151, -118.539495)",LOS ANGELES,CA,91326,12,U.S. Bank NA c/o Select Portfolio Servicing
7444002102,10/4/2016,Single Family,"1528 W STONEWOOD CT
LOS ANGELES, CA 90732
(33.761474, -118.307202)",LOS ANGELES,CA,90732,15,LC Equity Group
2644025090,10/17/2016,Single Family,"9601 N SYLMAR AVE
LOS ANGELES, CA 91402
(34.244403, -118.448059)",LOS ANGELES,CA,91402,6,Shellpoint Mortgage Services
4003003015,5/27/2016,Single Family,"4337 W 60TH ST
LOS ANGELES, CA 90043
(33.985291, -118.351362)",LOS ANGELES,CA,90043,8,Bank of America
2380044031,1/4/2016,Single Family,"10911 W WRIGHTWOOD LANE
LOS ANGELES, CA 91604
(34.131607, -118.367827)",LOS ANGELES,CA,91604,2,Solutionstar Field Services
2170016046,1/27/2016,Single Family,"22016 W BUENAVENTURA ST
LOS ANGELES, CA 91364
(34.155258, -118.606464)",LOS ANGELES,CA,91364,3,"Ocwen Loan Servicing, LLC"
5220010026,12/21/2016,Single Family,"5317 E CRONUS ST
LOS ANGELES, CA 90032
(34.083013, -118.167062)",LOS ANGELES,CA,90032,14,Bank of America
6002003033,10/20/2016,Multi-Family,"1511 3/4 W 58TH PL
LOS ANGELES, CA 90047
(33.988356, -118.302797)",LOS ANGELES,CA,90047,8,"Financial Freedom, a division of CIT bank."
2731019037,4/5/2016,Single Family,"10126 N RESEDA BLVD
LOS ANGELES, CA 91325
(34.254317, -118.536095)",LOS ANGELES,CA,91325,12,Nationstar Mortgage
4329002034,1/4/2016,Single Family,"2170 CENTURY PARK
LOS ANGELES, CA 90067
(34.057331, -118.410362)",LOS ANGELES,CA,90067,5,"U.S. Bank,  N.A. C/O Select Portfolio Servicing"
5015004009,1/6/2016,Multi-Family,"1838 W 47TH ST
LOS ANGELES, CA 90062
(34.000988, -118.312701)",LOS ANGELES,CA,90062,8,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
5117012031,11/23/2016,Multi-Family,"1638 E MARTIN LUTHER KING, JR BLVD
LOS ANGELES, CA 90011
(34.010224, -118.245521)",LOS ANGELES,CA,90011,9,TERRA NOVA CAPITAL INC
2181026018,12/6/2016,Single Family,"4925 N NEWCASTLE AVE
LOS ANGELES, CA 91316
(34.159204, -118.525079)",LOS ANGELES,CA,91316,5,"U.S. Bank, N.A., C/O Select Portfolio Servicing"
6057002029,12/13/2016,Single Family,"2047 W 93RD ST
LOS ANGELES, CA 90047
(33.95195, -118.315048)",LOS ANGELES,CA,90047,8,Bank of America
2727022050,1/2/2016,Single Family,"22515 W SOUTH SUMMIT RIDGE CIR
LOS ANGELES, CA 91311
(34.2396, -118.617349)",LOS ANGELES,CA,91311,12,HSBC Bank USA C/O Select Portfolio Servicing
2385004032,8/25/2016,Single Family,"3958 N DIXIE CANYON AVE
LOS ANGELES, CA 91423
(34.142194, -118.424202)",LOS ANGELES,CA,91423,4,"Financial Freedom, a division of CIT bank."
5589024016,12/15/2016,Single Family,"2018 N CATALINA ST
LOS ANGELES, CA 90027
(34.108239, -118.295066)",LOS ANGELES,CA,90027,4,Nationstar Mortgage LLC
5304011014,12/7/2016,Single Family,"1236 E MONTECITO DR
LOS ANGELES, CA 90031
(34.087507, -118.198048)",LOS ANGELES,CA,90031,1,"Caliber Home Loans, Inc."
2102005001,12/16/2016,Single Family,"8157 N ETIWANDA AVE
LOS ANGELES, CA 91335
(34.21912, -118.531733)",LOS ANGELES,CA,91335,12,Caliber Home Loans
2582031004,10/27/2016,Single Family,"13629 W ALMETZ ST
LOS ANGELES, CA 91342
(34.327412, -118.430905)",LOS ANGELES,CA,91342,7,JP Morgan Chase NA
2770006015,10/31/2016,Single Family,"8944 N AMIGO AVE
LOS ANGELES, CA 91324
(34.233217, -118.53809)",LOS ANGELES,CA,91324,12,Nationstar Mortgage LLC
6054022019,11/16/2016,Single Family,"630 W 99TH ST
LOS ANGELES, CA 90044
(33.946437, -118.28575)",LOS ANGELES,CA,90044,8,Sterling Bank
5057017023,10/31/2016,Single Family,"2944 S FARMDALE AVE
LOS ANGELES, CA 90016
(34.028112, -118.346045)",LOS ANGELES,CA,90016,10,"U.S. Bank, National Association"
2642026011,12/20/2016,Single Family,"13861 W KELOWNA ST
LOS ANGELES, CA 91331
(34.239595, -118.435423)",LOS ANGELES,CA,91331,6,PennyMac Loan Services
2293013036,11/23/2016,Single Family,"3167 N FOND DR
LOS ANGELES, CA 91436
(34.13226, -118.48395)",LOS ANGELES,CA,91436,5,Wells Fargo Bank N.A.
6042012024,10/21/2016,Single Family,"641 E 91ST ST
LOS ANGELES, CA 90002
(33.953793, -118.26368)",LOS ANGELES,CA,90002,9,Wells Fargo Bank N.A.
2527021021,1/2/2016,Single Family,"12641 W MONTFORD ST
LOS ANGELES, CA 91331
(34.284327, -118.40862)",LOS ANGELES,CA,91331,7,Deutsche Bank c/o Select Portfolio Servicing
5016009024,1/2/2016,Single Family,"1492 W 45TH ST
LOS ANGELES, CA 90062
(34.002791, -118.303317)",LOS ANGELES,CA,90062,8,Deutsche Bank c/o Select Portfolio Servicing
4415021001,1/2/2016,Single Family,"17051 W PACIFIC COAST HWY
LOS ANGELES, CA 90272
(34.039476, -118.550587)",LOS ANGELES,CA,90272,11,"Wells Fargo Bank, N.A. C/O Select Portfolio Servicing"
6087013030,10/6/2016,Single Family,"245 W 118TH ST
LOS ANGELES, CA 90061
(33.926463, -118.277687)",LOS ANGELES,CA,90061,15,CitiMortgage
2684015012,12/2/2016,Single Family,"10514 N GERALD AVE
LOS ANGELES, CA 91344
(34.261587, -118.494662)",LOS ANGELES,CA,91344,12,Specialized Loan Servicing as Servicing Agent for Beneficiary
4255013030,12/1/2016,Single Family,"2820 S GLENDON AVE
LOS ANGELES, CA 90064
(34.033492, -118.421955)",LOS ANGELES,CA,90064,5,CitiMortgage
5015033017,12/8/2016,Multi-Family,"4818 S 2ND AVE
LOS ANGELES, CA 90043
(33.999442, -118.321412)",LOS ANGELES,CA,90043,8,Bank of America
2237012012,4/21/2016,Single Family,"14302 W KITTRIDGE ST
VAN NUYS, CA 91405
(34.190675, -118.444531)",VAN NUYS,CA,91405,2,Bank of America
4229005080,8/25/2016,Single Family,"3116 S STANFORD AVE
LOS ANGELES, CA 90292",LOS ANGELES,CA,90292,11,"Financial Freedom, a division of CIT bank."
2120032029,10/4/2016,Single Family,"7411 N YARMOUTH AVE
LOS ANGELES, CA 91335
(34.205002, -118.51968)",LOS ANGELES,CA,91335,3,"Cenlar FSB,"
5669024020,9/13/2016,Single Family,"5139 N ARGUS DR
LOS ANGELES, CA 90041
(34.140597, -118.206122)",LOS ANGELES,CA,90041,14,DITECH FINANCIAL LLC
5001020007,11/4/2016,Multi-Family,"530 1/2 W 56TH ST
LOS ANGELES, CA 90037
(33.991457, -118.283893)",LOS ANGELES,CA,90037,9,"SETERUS, INC"
2733008026,12/6/2016,Single Family,"17729 W SAN JOSE ST
LOS ANGELES, CA 91344
(34.261266, -118.520855)",LOS ANGELES,CA,91344,12,CitiMortgage
2762033032,11/30/2016,Single Family,"9540 N DONNA AVE
LOS ANGELES, CA 91324
(34.244112, -118.547478)",LOS ANGELES,CA,91324,12,Specialized Loan Servicing as Servicing Agent for Beneficiary
4228003002,3/3/2016,Multi-Family,"1704 S WASHINGTON WAY
VENICE, CA 90291
(33.987632, -118.464416)",VENICE,CA,90291,11,NATIONSTAR MORTGAGE LLC
2527021012,12/16/2016,Single Family,"12750 W DAVENTRY ST
LOS ANGELES, CA 91331
(34.284019, -118.410367)",LOS ANGELES,CA,91331,7,Nationstar Mortgage LLC
2623015021,1/2/2016,Single Family,"12959 W KAGEL CANYON ST
LOS ANGELES, CA 91331
(34.255317, -118.415164)",LOS ANGELES,CA,91331,7,"U.S. Bank,  N.A. C/O Select Portfolio Servicing"
2679001008,1/2/2016,Single Family,"16512 W CHATSWORTH ST
LOS ANGELES, CA 91344
(34.264702, -118.491787)",LOS ANGELES,CA,91344,12,Deutsche Bank National Trust Company C/O Select Portfolio Servicing
6034028001,1/12/2016,Multi-Family,"1458 W 84TH PL
LOS ANGELES, CA 90047
(33.961836, -118.302287)",LOS ANGELES,CA,90047,8,Capital One
2671005003,4/6/2016,Single Family,"9740 N DANUBE AVE
LOS ANGELES, CA 91343
(34.247717, -118.475098)",LOS ANGELES,CA,91343,12,Rushmore Loan Management Services
4007025006,1/2/2016,Single Family,"6322 S 2ND AVE
LOS ANGELES, CA 90043
(33.981905, -118.31967)",LOS ANGELES,CA,90043,8,"U.S. Bank,  N.A. C/O Select Portfolio Servicing"
4005003004,10/8/2016,Single Family,"3438 W 58TH PL
LOS ANGELES, CA 90043
(33.988117, -118.332295)",LOS ANGELES,CA,90043,8,"Bayview Loan Servicing, LLC"
4419006002,4/13/2016,Single Family,"661 N LACHMAN LANE
LOS ANGELES, CA 90272
(34.048675, -118.546249)",LOS ANGELES,CA,90272,11,US BANK HOME MORTGAGE
5216007039,12/7/2016,Single Family,"2448 N KINGS PL
LOS ANGELES, CA 90032
(34.074518, -118.179067)",LOS ANGELES,CA,90032,14,FAY Servicing LLC
5057019012,10/30/2016,Single Family,"2920 S POTOMAC AVE
LOS ANGELES, CA 90016
(34.02875, -118.343934)",LOS ANGELES,CA,90016,10,"Ocwen Loan Servicing, LLC"
6015026026,5/24/2016,Single Family,"1543 W 70TH ST
LOS ANGELES, CA 90047
(33.976194, -118.303906)",LOS ANGELES,CA,90047,8,NATIONSTAR MORTGAGE LLC
2362014129,1/6/2016,Single Family,"4424 N COLDWATER CANYON AVE
LOS ANGELES, CA 91604
(34.151172, -118.413783)",LOS ANGELES,CA,91604,2,Solutionstar Field Services
2277002011,3/24/2016,Single Family,"15145 W DEL GADO DR
LOS ANGELES, CA 91403
(34.147453, -118.464169)",LOS ANGELES,CA,91403,4,Penny Mac Loan Service
5077029006,1/15/2016,Multi-Family,"2831 W SAN MARINO ST
LOS ANGELES, CA 90006
(34.054978, -118.289993)",LOS ANGELES,CA,90006,1,Nationstar Mortgage
2625009025,11/18/2016,Single Family,"13115 W BRANFORD ST
LOS ANGELES, CA 91331
(34.237105, -118.418417)",LOS ANGELES,CA,91331,6,Champion Mortgage
6069024027,10/30/2016,Single Family,"11305 S MONITOR AVE
LOS ANGELES, CA 90059
(33.931928, -118.240185)",LOS ANGELES,CA,90059,15,"Ocwen Loan Servicing, LLC"
2502027068,2/2/2016,Single Family,"15115 W ROXFORD ST
LOS ANGELES, CA 91342
(34.319117, -118.4629)",LOS ANGELES,CA,91342,7,Penny Mac Loan Service
