APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender
6055024058,5/30/2017,Single Family,"1700 94TH ST
LOS ANGELES, CA 90047
(33.951116, -118.307129)",LOS ANGELES,CA,90047,8,JP Morgan Chase NA
2627011005,3/13/2017,Single Family,"13241 W WENTWORTH ST
LOS ANGELES, CA 91331
(34.229883, -118.421092)",LOS ANGELES,CA,91331,6,Bank of America
2227003051,1/10/2017,Single Family,"7231 N BALBOA BLVD
LOS ANGELES, CA 91406
(34.201778, -118.50113)",LOS ANGELES,CA,91406,6,"Ocwen Loan Servicing, LLC"
6013025012,3/31/2017,Single Family,"429 W 66TH ST
LOS ANGELES, CA 90003
(33.979822, -118.281476)",LOS ANGELES,CA,90003,8,JP Morgan Chase NA
2783024007,1/23/2017,Single Family,"19400 W PARTHENIA ST
LOS ANGELES, CA 91324
(34.228238, -118.555991)",LOS ANGELES,CA,91324,12,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
2527028005,3/14/2017,Single Family,"12732 W WEIDNER ST
LOS ANGELES, CA 91331
(34.281982, -118.410423)",LOS ANGELES,CA,91331,7,US Bank National Association
5577033004,1/23/2017,Single Family,"6423 W DEEP DELL PL
LOS ANGELES, CA 90068
(34.115166, -118.329221)",LOS ANGELES,CA,90068,4,Nationstar Mortgage LLC
2564006017,1/5/2017,Single Family,"7056 W SHADYGROVE ST
LOS ANGELES, CA 91042
(34.247336, -118.285242)",LOS ANGELES,CA,91042,7,JP Morgan Chase NA
2706035002,1/4/2017,Single Family,"21300 W CELTIC ST
LOS ANGELES, CA 91311
(34.270871, -118.595745)",LOS ANGELES,CA,91311,12,Deutsche Bank c/o Select Portfolio Servicing
2106016023,1/20/2017,Single Family,"19819 W STRATHERN ST
LOS ANGELES, CA 91306
(34.215595, -118.565231)",LOS ANGELES,CA,91306,3,"Ocwen Loan Servicing, LLC"
5080034028,1/4/2017,Multi-Family,"1157 S IROLO ST
LOS ANGELES, CA 90006
(34.049208, -118.301026)",LOS ANGELES,CA,90006,10,CALIBER HOME LOANS
2708011023,3/8/2017,Single Family,"19654 W LOS ALIMOS ST
LOS ANGELES, CA 91311
(34.26828, -118.562131)",LOS ANGELES,CA,91311,12,BAYVIEW LOAN SERVICING LLC FOR BANK OF NEW YORK MELLON
5029001018,2/24/2017,Single Family,"3830 S SYCAMORE AVE
LOS ANGELES, CA 90008
(34.017311, -118.356878)",LOS ANGELES,CA,90008,10,"champion Mortgage Company Nationstar Mortgage LLC, DBA"
7420003018,4/3/2017,Single Family,"1341 N LAGOON AVE
LOS ANGELES, CA 90744
(33.79014, -118.26782)",LOS ANGELES,CA,90744,15,Fay Servicing LLC
5110001001,1/5/2017,Single Family,"113 W 45TH ST
LOS ANGELES, CA 90037
(34.002895, -118.274522)",LOS ANGELES,CA,90037,9,Ocwen Loan Servicing LLC
2727017043,1/2/2017,Single Family,"22046 W PRAIRIE ST
LOS ANGELES, CA 91311
(34.23913, -118.60751)",LOS ANGELES,CA,91311,12,U.S. Bank NA c/o Select Portfolio Servicing
2238008005,1/4/2017,Single Family,"6702 N RANCHITO AVE
VAN NUYS, CA 91405
(34.19227, -118.435605)",VAN NUYS,CA,91405,2,U.S. Bank NA c/o Select Portfolio Servicing
2109018006,3/29/2017,Single Family,"21025 W STAGG ST
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,3,Specialized Loan Servicing as Servicing Agent for Beneficiary
2235020016,1/18/2017,Single Family,"15026 W GILMORE ST
VAN NUYS, CA 91411
(34.187568, -118.460501)",VAN NUYS,CA,91411,6,Bank of America
5223013014,1/10/2017,Single Family,"1890 N MARNEY AVE
LOS ANGELES, CA 90032
(34.06304, -118.176152)",LOS ANGELES,CA,90032,14,JP Morgan Chase NA
2644025049,6/27/2017,Single Family,"9505 N VAN NUYS BLVD
LOS ANGELES, CA 91402
(34.242834, -118.450246)",LOS ANGELES,CA,91402,6,Carrington Mortgage Services
7446004023,1/12/2017,Single Family,"1356 W SUMMERLAND AVE
SAN PEDRO, CA 90732
(33.746981, -118.305467)",SAN PEDRO,CA,90732,15,JP Morgan Chase NA
5029011013,1/23/2017,Single Family,"3934 S CARMONA AVE
LOS ANGELES, CA 90008
(34.016166, -118.367375)",LOS ANGELES,CA,90008,10,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing"
2504022097,6/13/2017,Single Family,"14039 W ASTORIA ST
LOS ANGELES, CA 91342
(34.311118, -118.439214)",LOS ANGELES,CA,91342,7,Bank of America
4118014172,1/3/2017,Single Family,"8324 W MANITOBA ST
LOS ANGELES, CA 90293
(33.954487, -118.439312)",LOS ANGELES,CA,90293,11,Bank of New York Mellon c/o Select Portfolio Servicing
5564015016,1/22/2017,Single Family,"2473 N CREST VIEW DR
LOS ANGELES, CA 90046
(34.117038, -118.390246)",LOS ANGELES,CA,90046,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
2715026046,1/10/2017,Single Family,"11200 N CANBY AVE
LOS ANGELES, CA 91326
(34.273788, -118.534968)",LOS ANGELES,CA,91326,12,"Trojan Capital Investment, LLC"
2222015009,6/22/2017,Single Family,"15405 W COVELLO ST
VAN NUYS, CA 91406
(34.207536, -118.468729)",VAN NUYS,CA,91406,6,Bank of America
5217021005,1/26/2017,Single Family,"5237 E ALHAMBRA AVE
LOS ANGELES, CA 90032
(34.074338, -118.171439)",LOS ANGELES,CA,90032,14,Nationstar Mortgage LLC
2606014041,1/15/2017,Single Family,"11922 N LOUISE AVE
LOS ANGELES, CA 91344
(34.287504, -118.510562)",LOS ANGELES,CA,91344,12,Nationstar Mortgage LLC
6018031010,1/19/2017,Single Family,"7840 S HOBART BLVD
LOS ANGELES, CA 90047
(33.967953, -118.307874)",LOS ANGELES,CA,90047,8,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
2724011032,2/9/2017,Single Family,"9507 N HUNT CLUB LANE
LOS ANGELES, CA 91311
(34.242908, -118.62189)",LOS ANGELES,CA,91311,12,Nationstar Mortgage LLC
2707010043,1/3/2017,Single Family,"10556 N LURLINE AVE
LOS ANGELES, CA 91311
(34.262587, -118.584207)",LOS ANGELES,CA,91311,12,U.S. Bank NA c/o Select Portfolio Servicing
2024008018,1/25/2017,Single Family,"22139 W VANOWEN ST
LOS ANGELES, CA 91303
(34.193737, -118.609508)",LOS ANGELES,CA,91303,3,Nationstar Mortgage LLC
2230004009,1/12/2017,Single Family,"6838 N AMESTOY AVE
LOS ANGELES, CA 91406
(34.195078, -118.505488)",LOS ANGELES,CA,91406,6,CALIBER HOME LOANS
2510011023,1/6/2017,Single Family,"13481 N ELDRIDGE AVE
LOS ANGELES, CA 91342
(34.317019, -118.423432)",LOS ANGELES,CA,91342,7,JP Morgan Chase NA
5588035051,6/20/2017,Single Family,"5280 W LOS BONITOS WAY
LOS ANGELES, CA 90027
(34.109545, -118.305839)",LOS ANGELES,CA,90027,4,U.S. Bank NA c/o Select Portfolio Servicing
7346001042,1/3/2017,Multi-Family,"1331 W 218TH ST
TORRANCE, CA 90501
(33.830315, -118.300751)",TORRANCE,CA,90501,15,"Ocwen Loan Servicing, LLC"
2113025015,4/7/2017,Single Family,"7431 N KELVIN AVE
LOS ANGELES, CA 91306
(34.205659, -118.58624)",LOS ANGELES,CA,91306,3,Bank of America
6012001026,1/17/2017,Multi-Family,"213 W 66TH ST
LOS ANGELES, CA 90003
(33.979843, -118.27663)",LOS ANGELES,CA,90003,9,Ocwen Loan Servicing LLC
2122020020,1/4/2017,Single Family,"6618 N ZELZAH AVE
LOS ANGELES, CA 91335
(34.190909, -118.522478)",LOS ANGELES,CA,91335,3,Shellpoint Mortgage Servicing
2781027017,1/10/2017,Single Family,"8401 N DELCO AVE
LOS ANGELES, CA 91306
(34.222279, -118.577702)",LOS ANGELES,CA,91306,3,Ocwen Loan Servicing LLC
5521013017,1/30/2017,Multi-Family,"537 1/2 N SERRANO AVE
LOS ANGELES, CA 90004
(34.081006, -118.306905)",LOS ANGELES,CA,90004,13,Fannie Mae
5474028021,4/26/2017,Multi-Family,"1428 W HAZELWOOD AVE
LOS ANGELES, CA 90041
(34.121488, -118.215207)",LOS ANGELES,CA,90041,1,Federal National Mortgage FNMA
5090020009,3/29/2017,Single Family,"62 S FREMONT PL
LOS ANGELES, CA 90005
(34.059816, -118.326797)",LOS ANGELES,CA,90005,4,Bank of America
5003023022,1/6/2017,Multi-Family,"1548 W 55TH ST
LOS ANGELES, CA 90062
(33.992348, -118.303985)",LOS ANGELES,CA,90062,8,"SETERUS, INC"
2231023055,1/12/2017,Multi-Family,"6512 N BALBOA BLVD
VAN NUYS, CA 91406
(34.189152, -118.501125)",VAN NUYS,CA,91406,6,CALIBER HOME LOANS
2036023002,3/13/2017,Single Family,"23511 W VICTORY BLVD
LOS ANGELES, CA 91307
(34.186537, -118.639682)",LOS ANGELES,CA,91307,12,US BANK
6032007002,5/2/2017,Multi-Family,"814 W 82ND ST
LOS ANGELES, CA 90044
(33.964278, -118.287702)",LOS ANGELES,CA,90044,8,PennyMac Loan Services
7415030004,3/8/2017,Single Family,"1018 N KING AVE
LOS ANGELES, CA 90744
(33.782799, -118.27574)",LOS ANGELES,CA,90744,15,Bank of America
2118022001,1/3/2017,Single Family,"18756 W LEADWELL ST
LOS ANGELES, CA 91335
(34.203842, -118.54251)",LOS ANGELES,CA,91335,3,Penny Mac
5480012027,6/29/2017,Single Family,"908 N CRESTWOOD TER
LOS ANGELES, CA 90042
(34.130442, -118.19062)",LOS ANGELES,CA,90042,14,"U.S. Bank, N.A. C/O Select Portfolio Servicing"
5015019033,1/3/2017,Single Family,"5111 S WILTON PL
LOS ANGELES, CA 90062
(33.996606, -118.314932)",LOS ANGELES,CA,90062,8,Ditech Financial LLC
6065010006,1/9/2017,Single Family,"10527 S PACE AVE
LOS ANGELES, CA 90002
(33.940082, -118.253033)",LOS ANGELES,CA,90002,15,Bank of America
5163020084,1/31/2017,Single Family,"500 E 1ST ST
LOS ANGELES, CA 90012
(34.048848, -118.237459)",LOS ANGELES,CA,90012,14,Fannie Mae
5001014006,1/5/2017,Single Family,"824 W 57TH ST
LOS ANGELES, CA 90037
(33.990527, -118.288012)",LOS ANGELES,CA,90037,9,"Financial Freedom, a division of CIT bank."
2762025006,1/5/2017,Single Family,"18933 W KNAPP ST
LOS ANGELES, CA 91324
(34.238307, -118.546156)",LOS ANGELES,CA,91324,12,Nationstar Mortgage LLC
6050018011,1/19/2017,Single Family,"718 E COLDEN AVE
LOS ANGELES, CA 90002
(33.949264, -118.262289)",LOS ANGELES,CA,90002,8,Nationstar Mortgage LLC
5101008019,2/5/2017,Single Family,"366 E 57TH ST
LOS ANGELES, CA 90011
(33.990695, -118.267813)",LOS ANGELES,CA,90011,9,bayview
2582027047,4/13/2017,Single Family,"13923 N WALLABI AVE
LOS ANGELES, CA 91342
(34.325106, -118.407091)",LOS ANGELES,CA,91342,7,Fay Servicing LLC
5564015016,6/28/2017,Single Family,"2473 N CREST VIEW DR
LOS ANGELES, CA 90046
(34.117038, -118.390246)",LOS ANGELES,CA,90046,4,"U.S. Bank, N.A. C/O Select Portfolio Servicing"
7404019006,4/10/2017,Single Family,"2070 N ALBATROSS AVE
LOS ANGELES, CA 90744",LOS ANGELES,CA,90744,15,Fay Servicing LLC
6087013030,1/9/2017,Single Family,"245 W 118TH ST
LOS ANGELES, CA 90061
(33.926463, -118.277687)",LOS ANGELES,CA,90061,15,CitiMortgage
5018014005,1/20/2017,Single Family,"945 W 50TH ST
LOS ANGELES, CA 90037
(33.997856, -118.29069)",LOS ANGELES,CA,90037,9,Carrington Mortgage Services
2375015054,1/5/2017,Single Family,"4242 N BEEMAN AVE
LOS ANGELES, CA 91604
(34.148008, -118.407316)",LOS ANGELES,CA,91604,2,Nationstar Mortgage LLC
6072011018,1/20/2017,Single Family,"841 E 115TH ST
LOS ANGELES, CA 90059
(33.930084, -118.25944)",LOS ANGELES,CA,90059,15,"Ventus Properties, LLC"
5309014016,1/10/2017,Single Family,"5435 E ALMONT ST
LOS ANGELES, CA 90032
(34.093605, -118.162744)",LOS ANGELES,CA,90032,14,Bank of America
2121026019,3/29/2017,Single Family,"7050 N BERTRAND AVE
LOS ANGELES, CA 91335
(34.198972, -118.524355)",LOS ANGELES,CA,91335,3,Specialized Loan Servicing as Servicing Agent for Beneficiary
2604031020,5/15/2017,Single Family,"15131 W PADDOCK ST
LOS ANGELES, CA 91342
(34.294609, -118.46204)",LOS ANGELES,CA,91342,7,DITECH FINANCIAL LLC
2692019023,4/7/2017,Single Family,"17003 W CALAHAN ST
LOS ANGELES, CA 91325
(34.236397, -118.502858)",LOS ANGELES,CA,91325,12,Shellpoint Mortgage Services
5178005007,3/26/2017,Single Family,"3126 E FAIRMOUNT ST
LOS ANGELES, CA 90063
(34.047866, -118.194338)",LOS ANGELES,CA,90063,14,"Ocwen Loan Servicing, LLC"
2570005005,6/5/2017,Single Family,"10103 N LEONA AVE
LOS ANGELES, CA 91042
(34.251576, -118.275751)",LOS ANGELES,CA,91042,7,Reverse Morgage Solutions
5538005008,5/16/2017,Multi-Family,"807 N MARIPOSA AVE
LOS ANGELES, CA 90029
(34.085007, -118.299042)",LOS ANGELES,CA,90029,13,Bank of America
5085023007,3/8/2017,Single Family,"1137 S CURSON AVE
LOS ANGELES, CA 90019
(34.054086, -118.358517)",LOS ANGELES,CA,90019,10,Pacfic Financial
2722036032,1/5/2017,Single Family,"10553 N REMMET AVE
LOS ANGELES, CA 91311
(34.262337, -118.600695)",LOS ANGELES,CA,91311,12,Bank of America
2626006003,1/1/2017,Single Family,"9815 N HADDON AVE
LOS ANGELES, CA 91331
(34.248913, -118.415857)",LOS ANGELES,CA,91331,7,U.S. Bank NA c/o Select Portfolio Servicing
2528016013,1/2/2017,Single Family,"10157 N WEALTHA AVE
LOS ANGELES, CA 91352
(34.254985, -118.37648)",LOS ANGELES,CA,91352,7,Wells Fargo Bank NA c/o Select Portfolio Servicing
2039021034,6/19/2017,Single Family,"22641 W FRIAR ST
LOS ANGELES, CA 91367
(34.185464, -118.620429)",LOS ANGELES,CA,91367,3,Carrington Mortgage Services
2694007007,1/19/2017,Single Family,"9958 N WISH AVE
LOS ANGELES, CA 91325
(34.252117, -118.507888)",LOS ANGELES,CA,91325,12,Bank of America
2020004014,3/23/2017,Single Family,"23427 W BLYTHE ST
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,12,Fay Servicing LLC
5114027005,1/17/2017,Single Family,"1214 E 33RD ST
LOS ANGELES, CA 90011
(34.013653, -118.253698)",LOS ANGELES,CA,90011,9,CALIBER HOME LOANS
6014003022,1/12/2017,Single Family,"1125 W 65TH ST
LOS ANGELES, CA 90044
(33.980521, -118.29462)",LOS ANGELES,CA,90044,8,CALIBER HOME LOANS
4306007016,1/22/2017,Single Family,"1481 S GLENVILLE DR
LOS ANGELES, CA 90035
(34.052859, -118.393179)",LOS ANGELES,CA,90035,5,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
6055017033,1/18/2017,Single Family,"1505 W 97TH ST
LOS ANGELES, CA 90047
(33.947731, -118.302783)",LOS ANGELES,CA,90047,8,FANNIE MAE
4231021023,1/12/2017,Single Family,"4153 S CHASE ST
LOS ANGELES, CA 90066",LOS ANGELES,CA,90066,11,Shellpoint Mortgage Services
7404025017,3/14/2017,Single Family,"723 E LOMITA BLVD
LOS ANGELES, CA 90744
(33.799287, -118.261396)",LOS ANGELES,CA,90744,15,US Bank National Association
2229005021,1/10/2017,Single Family,"17432 W HART ST
LOS ANGELES, CA 91406
(34.197513, -118.513331)",LOS ANGELES,CA,91406,6,"Ocwen Loan Servicing, LLC"
5215035016,5/26/2017,Single Family,"2214 N RICHELIEU AVE
LOS ANGELES, CA 90032
(34.070385, -118.183427)",LOS ANGELES,CA,90032,14,"Ocwen Loan Servicing, LLC"
2637012017,1/3/2017,Single Family,"8480 N VENTURA CANYON AVE
LOS ANGELES, CA 91402
(34.224267, -118.430491)",LOS ANGELES,CA,91402,6,Selene Finance LP
2038018026,6/7/2017,Single Family,"6642 N WOODLAKE AVE
LOS ANGELES, CA 91307
(34.191048, -118.631493)",LOS ANGELES,CA,91307,12,Bank of America-Safeguard Properties
2626006036,2/28/2017,Multi-Family,"12973 W CORRENTI ST
PACOIMA, CA 91331
(34.24711, -118.41557)",PACOIMA,CA,91331,7,Quicken Loans
2615016038,1/5/2017,Single Family,"14551 W CHATSWORTH DR
LOS ANGELES, CA 91345
(34.272817, -118.450052)",LOS ANGELES,CA,91345,7,Ocwen Loan Servicing LLC
2036017020,1/12/2017,Single Family,"23351 W HAMLIN ST
LOS ANGELES, CA 91307
(34.189023, -118.63638)",LOS ANGELES,CA,91307,12,Carrington Mortgage Services
2565018012,1/12/2017,Single Family,"6823 W BECKETT ST
LOS ANGELES, CA 91042
(34.25274, -118.280265)",LOS ANGELES,CA,91042,7,Bank of America
5567013032,1/6/2017,Single Family,"2040 N DIANE WAY
HOLLYWOOD, CA 90046
(34.107836, -118.378163)",HOLLYWOOD,CA,90046,4,Nationstar Mortgage LLC
6120010017,1/3/2017,Single Family,"15622 S BONSALLO AVE
LOS ANGELES, CA 90247
(33.889281, -118.286647)",LOS ANGELES,CA,90247,15,Penny Mac
5089026018,6/5/2017,Single Family,"908 S RIDGELEY DR
LOS ANGELES, CA 90036
(34.058734, -118.351941)",LOS ANGELES,CA,90036,4,Bank of America
2368003075,2/23/2017,Single Family,"12050 W GUERIN ST
LOS ANGELES, CA 91604
(34.146267, -118.393975)",LOS ANGELES,CA,91604,2,CALIBER HOME LOANS
2505018045,1/20/2017,Single Family,"14484 W ORO GRANDE ST
LOS ANGELES, CA 91342
(34.304288, -118.448413)",LOS ANGELES,CA,91342,7,JP Morgan Chase NA
6049028010,4/3/2017,Single Family,"1117 E 101ST ST
LOS ANGELES, CA 90002
(33.944918, -118.255861)",LOS ANGELES,CA,90002,8,Fay Servicing LLC
5109007027,4/4/2017,Multi-Family,"5123 1/2 S SAN PEDRO ST
LOS ANGELES, CA 90011
(33.995683, -118.270131)",LOS ANGELES,CA,90011,9,NEW AMERICAN FUNDING
5548008045,6/28/2017,Single Family,"1626 1/2 N FORMOSA AVE
HOLLYWOOD, CA 90046
(34.100561, -118.346777)",HOLLYWOOD,CA,90046,4,"Wells Fargo Bank, N.A. C/O Select Portfolio Servicing"
5101031024,3/29/2017,Multi-Family,"134 W 54TH ST
LOS ANGELES, CA 90037
(33.993312, -118.274976)",LOS ANGELES,CA,90037,9,OCWEN FINANCIAL CORPORATION
6030004003,3/21/2017,Multi-Family,"211 E 81ST ST
LOS ANGELES, CA 90003
(33.966214, -118.271314)",LOS ANGELES,CA,90003,9,BAYVIEW LOAN SERVICING C/O PEAK FORECLOSURE
5480025021,2/7/2017,Multi-Family,"1230 1/2 W OAK GROVE DR
LOS ANGELES, CA 90041
(34.131192, -118.194148)",LOS ANGELES,CA,90041,14,"SETERUS, INC"
4360011043,1/3/2017,Single Family,"10701 WILSHIRE
LOS ANGELES, CA 90024
(34.06077, -118.436072)",LOS ANGELES,CA,90024,5,Capital One
4019006027,1/5/2017,Single Family,"4235 W 59TH ST
LOS ANGELES, CA 90043
(33.98709, -118.348847)",LOS ANGELES,CA,90043,8,DITECH FINANCIAL LLC
2420010006,1/5/2017,Single Family,"4825 N PLACIDIA AVE
LOS ANGELES, CA 91601
(34.158431, -118.355935)",LOS ANGELES,CA,91601,4,Shellpoint Mortgage Servicing
5464026018,5/11/2017,Multi-Family,"1750 N WOLLAM ST
LOS ANGELES, CA 90065
(34.103374, -118.22446)",LOS ANGELES,CA,90065,1,Trustee Corp
6074016034,2/1/2017,Multi-Family,"159 W 110TH ST
LOS ANGELES, CA 90061
(33.935651, -118.275394)",LOS ANGELES,CA,90061,8,Fannie Mae
5210026015,1/16/2017,Multi-Family,"1916 N HANCOCK ST
LOS ANGELES, CA 90031
(34.066688, -118.20893)",LOS ANGELES,CA,90031,1,CALIBER HOME LOANS
5143012021,4/4/2017,Multi-Family,"726 S COLUMBIA AVE
LOS ANGELES, CA 90017
(34.051996, -118.269002)",LOS ANGELES,CA,90017,1,Bank of America
7559025013,2/6/2017,Single Family,"1855 W CHANDELEUR DR
SAN PEDRO, CA 90732
(33.739247, -118.317393)",SAN PEDRO,CA,90732,15,Celink
2601071003,1/5/2017,Single Family,"17827 W SIDWELL ST
LOS ANGELES, CA 91344
(34.300228, -118.522576)",LOS ANGELES,CA,91344,12,Nationstar Mortgage LLC
5023014001,1/30/2017,Multi-Family,"2904 W STOCKER PZ
LOS ANGELES, CA 90008",LOS ANGELES,CA,90008,10,Shellpoint Mortgage Services
2022010019,3/9/2017,Single Family,"22664 W COHASSET ST
LOS ANGELES, CA 91307
(34.206713, -118.621106)",LOS ANGELES,CA,91307,12,Nationstar Mortgage LLC
2762036014,1/13/2017,Single Family,"19250 W KNAPP ST
LOS ANGELES, CA 91324
(34.238184, -118.552098)",LOS ANGELES,CA,91324,12,PENNYMAC
2110011027,6/12/2017,Single Family,"7904 N TOPANGA CANYON BLVD
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,3,Bank of America
5063010033,2/9/2017,Single Family,"2137 S COCHRAN AVE
LOS ANGELES, CA 90016
(34.038601, -118.356018)",LOS ANGELES,CA,90016,10,Bayview Loan Servicing
5044016017,4/5/2017,Single Family,"3437 S 7TH AVE
LOS ANGELES, CA 90018
(34.02448, -118.324778)",LOS ANGELES,CA,90018,10,Fay Servicing LLC
5577010004,1/17/2017,Single Family,"2700 CAHUENGA BLVD E
LOS ANGELES, CA 90068
(34.117307, -118.33684)",LOS ANGELES,CA,90068,4,DITECH FINANCIAL LLC
6004025020,1/18/2017,Multi-Family,"623 W 62ND ST
LOS ANGELES, CA 90044
(33.98328, -118.28479)",LOS ANGELES,CA,90044,9,"HSBC Bank USA, N.A., as Trustee, c/o Select Portfolio Servicing"
5113034008,4/4/2017,Multi-Family,"4204 1/2 S WALL ST
LOS ANGELES, CA 90011
(34.007296, -118.271638)",LOS ANGELES,CA,90011,9,CALIBER HOME LOANS
7470027007,5/24/2017,Single Family,"3713 S BARBARA ST
SAN PEDRO, CA 90731
(33.713482, -118.304807)",SAN PEDRO,CA,90731,15,Arvest Central Mortgage Company
6063020012,2/20/2017,Single Family,"403 E 105TH ST
LOS ANGELES, CA 90003
(33.941031, -118.267197)",LOS ANGELES,CA,90003,8,Shellpoint Mortgage Services
2633009015,3/28/2017,Single Family,"12047 W REDBANK ST
LOS ANGELES, CA 91352
(34.224797, -118.395506)",LOS ANGELES,CA,91352,6,Specialized Loan Servicing as Servicing Agent for Beneficiary
6063003030,1/25/2017,Single Family,"10019 S TOWNE AVE
LOS ANGELES, CA 90003
(33.94495, -118.267336)",LOS ANGELES,CA,90003,8,Carrington Mortgage Services
5524018010,1/23/2017,Single Family,"607 N MCCADDEN PL
LOS ANGELES, CA 90004
(34.082187, -118.337396)",LOS ANGELES,CA,90004,4,Wells Fargo Bank N.A.
5001033012,5/10/2017,Multi-Family,"445 E 52ND ST
LOS ANGELES, CA 90037
(33.995285, -118.26589)",LOS ANGELES,CA,90037,9,Federal Home Loan Mortgage Corporation
6061012021,1/3/2017,Single Family,"733 W 105TH ST
LOS ANGELES, CA 90044
(33.940736, -118.288233)",LOS ANGELES,CA,90044,8,Ditech Financial LLC
5424023013,3/2/2017,Single Family,"2311 W RESERVOIR ST
LOS ANGELES, CA 90026
(34.080629, -118.266237)",LOS ANGELES,CA,90026,13,Shellpoint Mortgage Services
4003015015,1/16/2017,Single Family,"4159 W 62ND ST
LOS ANGELES, CA 90043
(33.98352, -118.347991)",LOS ANGELES,CA,90043,8,"Ocwen Loan Servicing, LLC"
2779009048,1/10/2017,Single Family,"21051 W SCHOENBORN ST
LOS ANGELES, CA 91304",LOS ANGELES,CA,91304,3,Carrington Mortgage Services
2557026007,4/17/2017,Single Family,"10536 N MT GLEASON AVE
LOS ANGELES, CA 91042
(34.260641, -118.3027)",LOS ANGELES,CA,91042,7,CAM XIV Trust
5443003007,6/2/2017,Single Family,"1949 W CERRO GORDO ST
LOS ANGELES, CA 90039
(34.09281, -118.252325)",LOS ANGELES,CA,90039,13,Bank of America
7413026906,2/14/2017,Multi-Family,"968 W BAYCREST LANE
LOS ANGELES, CA 90710
(33.794131, -118.291916)",LOS ANGELES,CA,90710,15,Shellpoint Mortgage Servicing
7404020005,1/3/2017,Single Family,"24428 S BROAD AVE
LOS ANGELES, CA 90744
(33.804265, -118.26226)",LOS ANGELES,CA,90744,15,Christiana Trust C/O Select Portfolio Servicing
2656022246,4/10/2017,Single Family,"9233 N INDEPENDENCE WAY
LOS ANGELES, CA 91343
(34.238122, -118.461768)",LOS ANGELES,CA,91343,7,Fay Servicing LLC
2078004007,6/12/2017,Single Family,"22824 W BRENFORD ST
LOS ANGELES, CA 91364
(34.148628, -118.623917)",LOS ANGELES,CA,91364,3,PNC Bank
5459017005,1/4/2017,Single Family,"3864 E YORK BLVD
LOS ANGELES, CA 90065
(34.124637, -118.234345)",LOS ANGELES,CA,90065,14,Deutsche Bank c/o Select Portfolio Servicing
2565010037,1/18/2017,Single Family,"10431 N HILLHAVEN AVE
LOS ANGELES, CA 91042
(34.258478, -118.290166)",LOS ANGELES,CA,91042,7,Ocwen Loan Servicing LLC
6083027008,1/20/2017,Single Family,"216 E 119TH ST
LOS ANGELES, CA 90061
(33.924662, -118.271175)",LOS ANGELES,CA,90061,15,Fannie Mae
2242003025,1/23/2017,Single Family,"6340 N BLUCHER AVE
VAN NUYS, CA 91411
(34.185923, -118.47279)",VAN NUYS,CA,91411,6,Bank of America
2132007013,3/29/2017,Single Family,"6707 N SHIRLEY AVE
LOS ANGELES, CA 91335
(34.192424, -118.557861)",LOS ANGELES,CA,91335,3,Deutsche Bank c/o Select Portfolio Servicing
5459009025,4/3/2017,Single Family,"3342 N CHAPMAN ST
LOS ANGELES, CA 90065
(34.121827, -118.242976)",LOS ANGELES,CA,90065,13,Fay Servicing LLC
5036011012,1/10/2017,Single Family,"3878 S HARVARD BLVD
LOS ANGELES, CA 90062
(34.015091, -118.306724)",LOS ANGELES,CA,90062,8,Bank of America
7460018019,3/14/2017,Single Family,"1222 W 24TH ST
SAN PEDRO, CA 90731
(33.722488, -118.304007)",SAN PEDRO,CA,90731,15,Specialized Loan Servicing as Servicing Agent for Beneficiary
5093023034,4/24/2017,Single Family,"939 S ARDMORE AVE
LOS ANGELES, CA 90006
(34.054483, -118.302082)",LOS ANGELES,CA,90006,10,Nationstar Mortgage LLC
2353025123,1/25/2017,Single Family,"11160 W LA MAIDA ST
LOS ANGELES, CA 91601
(34.158735, -118.37393)",LOS ANGELES,CA,91601,2,Carrington Mortgage Services
2275011015,3/28/2017,Single Family,"3929 N DEERVALE DR
LOS ANGELES, CA 91403
(34.142688, -118.451302)",LOS ANGELES,CA,91403,4,Specialized Loan Servicing as Servicing Agent for Beneficiary
5020001001,2/2/2017,Single Family,"1302 W MARTIN LUTHER KING, JR BLVD
LOS ANGELES, CA 90037
(34.010866, -118.298221)",LOS ANGELES,CA,90037,9,Helene Muddiman
5155006015,6/5/2017,Single Family,"250 S VENDOME ST
LOS ANGELES, CA 90057
(34.06904, -118.283977)",LOS ANGELES,CA,90057,13,Bank of America
5462024021,1/22/2017,Multi-Family,"2445 1/2 N HAVERHILL DR
LOS ANGELES, CA 90065
(34.114082, -118.223933)",LOS ANGELES,CA,90065,1,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
5047007013,1/26/2017,Single Family,"5157 W RODEO RD
LOS ANGELES, CA 90016
(34.021518, -118.357817)",LOS ANGELES,CA,90016,10,First Entertainment Credit Union
