APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender
2229027020,10/26/2016,Single Family,"17536 W HAMLIN ST
LOS ANGELES, CA 91406
(34.188505, -118.515567)",LOS ANGELES,CA,91406,6,DITECH FINANCIAL LLC
6061013028,1/4/2016,Multi-Family,"10407 1/2 S HOOVER ST
LOS ANGELES, CA 90044
(33.94223, -118.286953)",LOS ANGELES,CA,90044,8,"U.S. Bank N.A., c/o Select Portfolio Servicing"
6068012056,11/25/2016,Single Family,"2352 E 108TH ST
LOS ANGELES, CA 90059
(33.936993, -118.230061)",LOS ANGELES,CA,90059,15,Selene Finance LP
2728017022,1/2/2016,Single Family,"18901 W BLACKHAWK ST
LOS ANGELES, CA 91326
(34.258494, -118.545132)",LOS ANGELES,CA,91326,12,"Wells Fargo Bank, NA C/O Select Portfolio Servicing"
2243007015,1/8/2016,Single Family,"5744 N BURNET AVE
VAN NUYS, CA 91411
(34.175173, -118.462897)",VAN NUYS,CA,91411,4,"Ocwen Loan Servicing, LLC"
6088024002,1/5/2016,Single Family,"11816 S HOOVER ST
LOS ANGELES, CA 90044
(33.925678, -118.286965)",LOS ANGELES,CA,90044,15,"Financial Freedom, a division of CIT bank."
2680012002,2/5/2016,Single Family,"16439 W JERSEY ST
LOS ANGELES, CA 91344
(34.267478, -118.490628)",LOS ANGELES,CA,91344,12,JP Morgan Chase NA
2021007026,8/12/2016,Single Family,"23100 W VALERIO ST
LOS ANGELES, CA 91307
(34.204204, -118.630355)",LOS ANGELES,CA,91307,12,Bank of New York Mellon c/o Select Portfolio Servicing
6037018002,10/12/2016,Single Family,"1452 W 88TH PL
LOS ANGELES, CA 90047
(33.957445, -118.302171)",LOS ANGELES,CA,90047,8,"Financial Freedom, a division of CIT bank."
2787029002,10/12/2016,Single Family,"17660 W RAYMER ST
LOS ANGELES, CA 91325
(34.226662, -118.519564)",LOS ANGELES,CA,91325,12,Wells Fargo Bank N.A.
2386013002,1/21/2016,Single Family,"3629 N WESLIN AVE
LOS ANGELES, CA 91423
(34.136855, -118.430805)",LOS ANGELES,CA,91423,4,SELENE FINANCE
2233017015,12/20/2016,Single Family,"15933 W HAYNES ST
VAN NUYS, CA 91406
(34.18917, -118.480456)",VAN NUYS,CA,91406,6,Nationstar Mortgage LLC
2649020012,1/2/2016,Single Family,"15209 W DEVONSHIRE ST
LOS ANGELES, CA 91345
(34.257265, -118.463409)",LOS ANGELES,CA,91345,7,"HSBC Bank USA, N.A., c/o Select Portfolio Servicing"
2289014021,10/28/2016,Single Family,"4453 N BALBOA AVE
LOS ANGELES, CA 91316
(34.152682, -118.504686)",LOS ANGELES,CA,91316,5,PennyMac Loan Services
2263038084,1/18/2016,Single Family,"14807 W OTSEGO ST
LOS ANGELES, CA 91403
(34.163048, -118.455562)",LOS ANGELES,CA,91403,4,Nationstar Mortgage
5570001012,1/6/2016,Single Family,"7436 W DEL ZURO DR
LOS ANGELES, CA 90046
(34.120085, -118.356023)",LOS ANGELES,CA,90046,4,Solutionstar Field Services
5479014002,1/4/2016,Non-Residential,"01680 N AVENUE 52
LOS ANGELES, CA 90042
(34.122904, -118.202005)",LOS ANGELES,CA,90042,14,Solutionstar Field Services
5064014006,11/9/2016,Single Family,"1751 S CARMONA AVE
LOS ANGELES, CA 90019
(34.042161, -118.360453)",LOS ANGELES,CA,90019,10,CAM XIV Trust
6041029016,12/6/2016,Multi-Family,"407 E 92ND ST
LOS ANGELES, CA 90003
(33.952905, -118.267062)",LOS ANGELES,CA,90003,9,"Ocwen Loan Servicing, LLC"
2637013020,12/15/2016,Single Family,"8372 N VENTURA CANYON AVE
LOS ANGELES, CA 91402
(34.222625, -118.428837)",LOS ANGELES,CA,91402,6,Nationstar Mortgage LLC
5037019025,10/18/2016,Single Family,"3916 S WISCONSIN ST
LOS ANGELES, CA 90037
(34.014953, -118.292518)",LOS ANGELES,CA,90037,8,Specialized Loan Servicing as Servicing Agent for Beneficiary
5006026036,9/30/2016,Single Family,"5411 S 5TH AVE
LOS ANGELES, CA 90043
(33.992712, -118.322533)",LOS ANGELES,CA,90043,8,DITECH FINANCIAL LLC
4362026016,1/4/2016,Single Family,"795 N BEVERLY GLEN BLVD
LOS ANGELES, CA 90077
(34.090116, -118.438146)",LOS ANGELES,CA,90077,5,Solutionstar Field Services
5034011021,1/8/2016,Single Family,"3820 S 6TH AVE
LOS ANGELES, CA 90008
(34.016731, -118.324145)",LOS ANGELES,CA,90008,10,Suntrust
5188022031,1/12/2016,Multi-Family,"967 1/2 LORENA ST
LOS ANGELES, CA 90023
(34.025902, -118.202164)",LOS ANGELES,CA,90023,14,"Ocwen Loan Servicing, LLC"
2669004020,10/29/2016,Single Family,"15841 W LEMARSH ST
LOS ANGELES, CA 91343
(34.255506, -118.477795)",LOS ANGELES,CA,91343,12,Caliber Home Loans
2646011003,1/2/2016,Single Family,"10313 N RINCON AVE
LOS ANGELES, CA 91331
(34.257591, -118.429405)",LOS ANGELES,CA,91331,7,Deutsche Bank c/o Select Portfolio Servicing
2582031032,11/23/2016,Single Family,"13600 W CHARITY DR
LOS ANGELES, CA 91342
(34.328254, -118.430056)",LOS ANGELES,CA,91342,7,Nationstar Mortgage
2161018035,1/6/2016,Single Family,"5230 N RESEDA BLVD
LOS ANGELES, CA 91335",LOS ANGELES,CA,91335,3,Solutionstar Field Services
5026010012,6/27/2016,Single Family,"4111 W DON LUIS DR
LOS ANGELES, CA 90008
(34.006267, -118.342107)",LOS ANGELES,CA,90008,8,"Financial Freedom, a division of CIT bank."
2174005021,7/7/2016,Single Family,"4651 N WESTCHESTER DR
LOS ANGELES, CA 91364
(34.15502, -118.583311)",LOS ANGELES,CA,91364,3,"U.S Bank, N.A. c/o Select Portfolio Servicing"
5304015009,1/19/2016,Single Family,"763 E MONTECITO DR
LOS ANGELES, CA 90031
(34.090955, -118.198985)",LOS ANGELES,CA,90031,1,Nationstar Mortgage LLC
2246030023,1/21/2016,Non-Residential,"13935 BURBANK BLVD
LOS ANGELES, CA 91401
(34.172131, -118.436864)",LOS ANGELES,CA,91401,2,Nationstar Mortgage
6004028030,1/22/2016,Multi-Family,"5960 S HOOVER ST 1-6
LOS ANGELES, CA 90044
(33.985731, -118.287028)",LOS ANGELES,CA,90044,9,Nationstar Mortgage
5588017018,1/8/2016,Single Family,"2495 N GLENDOWER AVE
LOS ANGELES, CA 90027
(34.114183, -118.293554)",LOS ANGELES,CA,90027,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
2229027020,6/9/2016,Single Family,"17536 W HAMLIN ST
LOS ANGELES, CA 91406
(34.188505, -118.515567)",LOS ANGELES,CA,91406,6,DITECH FINANCIAL LLC
5460009006,12/9/2016,Single Family,"3418 N THE PASEO
LOS ANGELES, CA 90065
(34.111806, -118.232611)",LOS ANGELES,CA,90065,1,Caliber Home Loans
2633017004,1/4/2016,Single Family,"11942 W NEENACH ST
LOS ANGELES, CA 91352
(34.228082, -118.392802)",LOS ANGELES,CA,91352,6,U.S. Bank N.A.
4229021081,1/6/2016,Single Family,"13650 W MARINA POINTE DR
LOS ANGELES, CA 90292
(33.984825, -118.444549)",LOS ANGELES,CA,90292,11,Solutionstar Field Services
6018004019,1/2/2016,Single Family,"7217 S DENKER AVE
LOS ANGELES, CA 90047
(33.973995, -118.304625)",LOS ANGELES,CA,90047,8,"U.S. Bank,  N.A. C/O Select Portfolio Servicing"
5565038003,11/21/2016,Single Family,"2711 N LAUREL CANYON BLVD
LOS ANGELES, CA 90046
(34.11984, -118.375376)",LOS ANGELES,CA,90046,4,"MUFG Union Bank, N.A."
2527021012,1/22/2016,Single Family,"12750 W DAVENTRY ST
LOS ANGELES, CA 91331
(34.284019, -118.410367)",LOS ANGELES,CA,91331,7,Solutionstar Field Services
5188009014,12/14/2016,Multi-Family,"3727 1/2 E SISKIYOU ST
LOS ANGELES, CA 90023
(34.023139, -118.192813)",LOS ANGELES,CA,90023,14,Wells Fargo Bank N.A.
4113004031,1/4/2016,Single Family,"7054 W 85TH ST
LOS ANGELES, CA 90045
(33.96068, -118.415622)",LOS ANGELES,CA,90045,11,Deutsche Bank C/O Select Portfolio Servicing
6075008009,5/2/2016,Single Family,"820 W 111TH ST
LOS ANGELES, CA 90044
(33.934585, -118.290177)",LOS ANGELES,CA,90044,8,"U.S Bank, N.A. c/o Select Portfolio Servicing"
2605004014,12/30/2016,Single Family,"12555 N MIDDLECOFF PL
LOS ANGELES, CA 91344
(34.30029, -118.495513)",LOS ANGELES,CA,91344,12,JP Morgan Chase NA
6120010017,4/22/2016,Single Family,"15622 S BONSALLO AVE
LOS ANGELES, CA 90247
(33.889281, -118.286647)",LOS ANGELES,CA,90247,15,PennyMac
2766020025,1/2/2016,Single Family,"17552 W GLEDHILL ST
LOS ANGELES, CA 91325
(34.242079, -118.517604)",LOS ANGELES,CA,91325,12,"U.S. Bank,  N.A. C/O Select Portfolio Servicing"
2266025013,1/28/2016,Single Family,"14011 W ROBLAR ROAD
LOS ANGELES, CA 91423
(34.145606, -118.438038)",LOS ANGELES,CA,91423,4,JP Morgan Chase NA
2153032021,1/4/2016,Single Family,"19425 W MARTHA ST
LOS ANGELES, CA 91356
(34.173967, -118.556573)",LOS ANGELES,CA,91356,3,"U.S Bank, N.A. c/o Select Portfolio Servicing"
6050003009,6/14/2016,Single Family,"826 E 92ND ST
LOS ANGELES, CA 90002
(33.952915, -118.259843)",LOS ANGELES,CA,90002,9,Bank of America
2603014020,1/12/2016,Single Family,"15575 W EXCELSIOR ST
LOS ANGELES, CA 91342
(34.321025, -118.475703)",LOS ANGELES,CA,91342,7,Capital One
2712005003,12/14/2016,Single Family,"17447 W LUDLOW ST
LOS ANGELES, CA 91344
(34.270919, -118.514755)",LOS ANGELES,CA,91344,12,Bank of America
6069028015,1/20/2016,Single Family,"1674 E 115TH ST
LOS ANGELES, CA 90059
(33.930314, -118.243721)",LOS ANGELES,CA,90059,15,"Ocwen Loan Servicing, LLC"
2202004005,12/22/2016,Single Family,"17434 W STAGG ST
LOS ANGELES, CA 91325
(34.212039, -118.513235)",LOS ANGELES,CA,91325,12,Caliber Home Loans
2233013008,1/4/2016,Single Family,"6438 N GLORIA AVE
VAN NUYS, CA 91406
(34.18781, -118.47929)",VAN NUYS,CA,91406,6,Deutsche Bank National Trust Company C/O Select Portfolio Servicing
2692024009,10/26/2016,Single Family,"9670 N PASO ROBLES AVE
LOS ANGELES, CA 91325
(34.246105, -118.504495)",LOS ANGELES,CA,91325,12,Musicians Interguild Credit Union
2345026020,3/7/2016,Single Family,"13133 W WEDDINGTON ST
LOS ANGELES, CA 91401
(34.166233, -118.419442)",LOS ANGELES,CA,91401,4,NATIONSTAR MORTGAGE LLC
6033012045,12/1/2016,Single Family,"1241 W 84TH PL
LOS ANGELES, CA 90044
(33.961833, -118.297328)",LOS ANGELES,CA,90044,8,Specialized Loan Servicing as Servicing Agent for Beneficiary
5054008030,1/28/2016,Multi-Family,"2901 S RAYMOND AVE
LOS ANGELES, CA 90007
(34.028933, -118.298061)",LOS ANGELES,CA,90007,8,JP Morgan Chase NA
4229020013,1/4/2016,Single Family,"13700 W MARINA POINTE DR
LOS ANGELES, CA 90292
(33.984661, -118.445739)",LOS ANGELES,CA,90292,11,U.S. Bank N.A.
5548026016,12/14/2016,Single Family,"7133 W HAWTHORN AVE
HOLLYWOOD, CA 90046
(34.099791, -118.345831)",HOLLYWOOD,CA,90046,4,Wells Fargo Bank N.A.
2259007017,5/17/2016,Single Family,"16651 W LA MAIDA ST
LOS ANGELES, CA 91436
(34.16183, -118.496128)",LOS ANGELES,CA,91436,5,US BANK HOME MORTGAGE
2408016021,11/28/2016,Single Family,"8506 N ROBERT AVE
LOS ANGELES, CA 91352
(34.224146, -118.36936)",LOS ANGELES,CA,91352,6,Ocwen Loan Servicing LLC
5006014025,12/9/2016,Single Family,"5445 S 9TH AVE
LOS ANGELES, CA 90043
(33.991811, -118.326959)",LOS ANGELES,CA,90043,8,Shellpoint Mortgage Services
2531015001,4/14/2016,Single Family,"11539 N GLADSTONE AVE
LOS ANGELES, CA 91342
(34.279901, -118.394987)",LOS ANGELES,CA,91342,7,NATIONSTAR MORTGAGE LLC
2654027039,1/2/2016,Single Family,"8454 N LANGDON AVE
LOS ANGELES, CA 91343
(34.224, -118.469877)",LOS ANGELES,CA,91343,6,"Wells Fargo Bank, N.A. C/O Select Portfolio Servicing"
2367008012,12/2/2016,Single Family,"4203 N WILKINSON AVE
LOS ANGELES, CA 91604
(34.146901, -118.404164)",LOS ANGELES,CA,91604,2,Specialized Loan Servicing as Servicing Agent for Beneficiary
2755009027,12/22/2016,Single Family,"9525 N TEXHOMA AVE
LOS ANGELES, CA 91325
(34.244009, -118.516643)",LOS ANGELES,CA,91325,12,"Bayview Loan Servicing, LLC"
6036006024,5/24/2016,Single Family,"8811 S GRAMERCY PL
LOS ANGELES, CA 90047
(33.957623, -118.313914)",LOS ANGELES,CA,90047,8,NATIONSTAR MORTGAGE LLC
2661010005,12/1/2016,Single Family,"15708 W MINNEHAHA ST
LOS ANGELES, CA 91344
(34.260106, -118.47415)",LOS ANGELES,CA,91344,12,Specialized Loan Servicing as Servicing Agent for Beneficiary
5021009023,1/4/2016,Single Family,"4239 S HOBART BLVD
LOS ANGELES, CA 90062
(34.00623, -118.307795)",LOS ANGELES,CA,90062,8,Deutsche Bank National Trust Company
2360026041,4/11/2016,Single Family,"4539 N LONGRIDGE AVE
LOS ANGELES, CA 91423
(34.153286, -118.421417)",LOS ANGELES,CA,91423,4,M&T BANK
2533004026,3/7/2016,Single Family,"13075 W WEIDNER ST
LOS ANGELES, CA 91331
(34.276631, -118.417775)",LOS ANGELES,CA,91331,7,NATIONSTAR MORTGAGE LLC
5419021001,1/4/2016,Single Family,"1827 W MONTANA ST
LOS ANGELES, CA 90026
(34.079359, -118.259422)",LOS ANGELES,CA,90026,13,Deutsche Bank National Trust Company
2219010014,12/9/2016,Multi-Family,"14551 W HART ST
VAN NUYS, CA 91405
(34.197547, -118.450561)",VAN NUYS,CA,91405,6,Nationstar Mortgage LLC
2871010001,1/21/2016,Single Family,"11651 N LYSTER AVE
LOS ANGELES, CA 91326
(34.283314, -118.542307)",LOS ANGELES,CA,91326,12,Nationstar Mortgage
6083009012,1/5/2016,Multi-Family,"216 E 116TH ST
LOS ANGELES, CA 90061
(33.929188, -118.271328)",LOS ANGELES,CA,90061,15,"Ocwen Loan Servicing, LLC"
2335014014,10/6/2016,Single Family,"6413 N CAMELLIA AVE
LOS ANGELES, CA 91606
(34.1872, -118.382335)",LOS ANGELES,CA,91606,2,"Bank of New York Mellon, c/o Select Portfolio Servicing"
5510014003,1/4/2016,Single Family,"6611 W MARYLAND DR
LOS ANGELES, CA 90048
(34.067691, -118.371359)",LOS ANGELES,CA,90048,5,"U.S. Bank,  N.A. C/O Select Portfolio Servicing"
2768010025,6/30/2016,Single Family,"18017 W PARTHENIA ST
LOS ANGELES, CA 91325
(34.228656, -118.525711)",LOS ANGELES,CA,91325,12,Midfirst Bank
5049028028,1/6/2016,Single Family,"2843 S MANSFIELD AVE
LOS ANGELES, CA 90016
(34.027854, -118.354011)",LOS ANGELES,CA,90016,10,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing"
2701070039,11/3/2016,Single Family,"11531 N VENEZIA WAY
LOS ANGELES, CA 91326
(34.281041, -118.58436)",LOS ANGELES,CA,91326,12,"Caliber Home Loans, INC."
2688027011,11/9/2016,Single Family,"16841 W BAHAMA ST
LOS ANGELES, CA 91343
(34.233124, -118.499693)",LOS ANGELES,CA,91343,12,Wells Fargo Bank N.A.
4008017011,1/5/2016,Single Family,"6718 S 2ND AVE
LOS ANGELES, CA 90043
(33.97763, -118.319685)",LOS ANGELES,CA,90043,8,"Financial Freedom, a division of CIT bank."
5178005038,1/21/2016,Multi-Family,"3197 E BLANCHARD ST
LOS ANGELES, CA 90063
(34.046441, -118.193348)",LOS ANGELES,CA,90063,14,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
5059006015,6/23/2016,Single Family,"2425 S 12TH AVE
LOS ANGELES, CA 90018
(34.034612, -118.330791)",LOS ANGELES,CA,90018,10,Nationstar Mortgage
2320015005,1/4/2016,Single Family,"6736 N LEMP AVE
LOS ANGELES, CA 91606
(34.193298, -118.384509)",LOS ANGELES,CA,91606,2,Deutsche Bank C/O Select Portfolio Servicing
5155003015,1/4/2016,Multi-Family,"136 S VENDOME ST
LOS ANGELES, CA 90057
(34.07126, -118.282558)",LOS ANGELES,CA,90057,13,Bank of New York Mellon C/O Select Portfolio Servicing
7411026027,1/18/2016,Single Family,"26417 S ATHENA AVE
LOS ANGELES, CA 90710
(33.781779, -118.304957)",LOS ANGELES,CA,90710,15,JP Morgan Chase NA
2243008055,10/10/2016,Single Family,"15115 W BURBANK BLVD
VAN NUYS, CA 91411
(34.172111, -118.462507)",VAN NUYS,CA,91411,4,"SETERUS, INC"
6014003015,1/25/2016,Single Family,"6411 S KANSAS AVE
LOS ANGELES, CA 90044
(33.981064, -118.293672)",LOS ANGELES,CA,90044,8,"Financial Freedom, a division of CIT bank."
2701030026,12/20/2016,Single Family,"19766 W YOSEMITE CIR
LOS ANGELES, CA 91326
(34.280247, -118.5655)",LOS ANGELES,CA,91326,12,Nationstar Mortgage LLC
2545003008,1/7/2016,Single Family,"9680 W GREEN VERDUGO DR
LOS ANGELES, CA 91040
(34.254159, -118.342662)",LOS ANGELES,CA,91040,7,Solutionstar Field Services
2731024030,1/2/2016,Single Family,"9900 N RATHBURN AVE
LOS ANGELES, CA 91325
(34.250231, -118.533099)",LOS ANGELES,CA,91325,12,HSBC Bank USA C/O Select Portfolio Servicing
5558023007,1/8/2016,Single Family,"1731 N FRANKLIN WAY
LOS ANGELES, CA 90069",LOS ANGELES,CA,90069,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
5016037022,11/29/2016,Single Family,"1733 W 51ST ST
LOS ANGELES, CA 90062
(33.996962, -118.310175)",LOS ANGELES,CA,90062,8,Bank of America
2244001028,11/23/2016,Single Family,"5902 N VESPER AVE
VAN NUYS, CA 91411
(34.177712, -118.451)",VAN NUYS,CA,91411,4,Caliber Home Loans
6067003004,10/18/2016,Multi-Family,"11318 S WILMINGTON AVE
LOS ANGELES, CA 90059",LOS ANGELES,CA,90059,15,"Danco, Inc."
2669025016,12/29/2016,Single Family,"15808 W SEPTO ST
LOS ANGELES, CA 91343
(34.251033, -118.476661)",LOS ANGELES,CA,91343,12,Bank of America
2230004009,11/14/2016,Single Family,"6838 N AMESTOY AVE
LOS ANGELES, CA 91406
(34.195078, -118.505488)",LOS ANGELES,CA,91406,6,Caliber Home Loans
5113028023,11/16/2016,Multi-Family,"4146 S WOODLAWN AVE
LOS ANGELES, CA 90011
(34.008313, -118.272811)",LOS ANGELES,CA,90011,9,Nationstar Mortgage
2745014050,8/12/2016,Single Family,"9927 N NEVADA AVE
LOS ANGELES, CA 91311
(34.250832, -118.609354)",LOS ANGELES,CA,91311,12,Wells Fargo Bank NA c/o Select Portfolio Servicing
6050035022,11/14/2016,Single Family,"640 E CENTURY BLVD
LOS ANGELES, CA 90002
(33.945439, -118.263602)",LOS ANGELES,CA,90002,8,Equity Funding Resources Inc.
4108009008,10/21/2016,Single Family,"6556 W 82ND ST
LOS ANGELES, CA 90045
(33.964533, -118.403594)",LOS ANGELES,CA,90045,11,Wells Fargo Bank N.A.
5078033020,1/28/2016,Single Family,"1210 S FEDORA ST
LOS ANGELES, CA 90006
(34.048676, -118.297888)",LOS ANGELES,CA,90006,1,Midfirst Bank
2687020023,11/9/2016,Single Family,"9212 N GERALD AVE
LOS ANGELES, CA 91343
(34.238058, -118.496758)",LOS ANGELES,CA,91343,12,Fay Servicing C/O Western Progressive
2161018035,1/27/2016,Single Family,"5230 N RESEDA BLVD
LOS ANGELES, CA 91335",LOS ANGELES,CA,91335,3,Nationstar Mortgage
2338006034,12/15/2016,Single Family,"6124 N HAZELHURST PL
LOS ANGELES, CA 91606
(34.181666, -118.386939)",LOS ANGELES,CA,91606,2,Nationstar Mortgage LLC
2017032008,1/13/2016,Single Family,"7631 N WISCASSET DR
LOS ANGELES, CA 91304
(34.211683, -118.658436)",LOS ANGELES,CA,91304,12,OneWest Bank
5524007008,1/4/2016,Multi-Family,"823 N JUNE ST
LOS ANGELES, CA 90038
(34.086008, -118.334183)",LOS ANGELES,CA,90038,4,"Wilmington Trust, NA C/O Select Portfolio Servicing"
4241030006,1/5/2016,Single Family,"935 E VENEZIA AVE
VENICE, CA 90291
(33.994766, -118.456108)",VENICE,CA,90291,11,Solutionstar Field Services
2230002014,3/28/2016,Single Family,"6813 N WISH AVE
LOS ANGELES, CA 91406
(34.194432, -118.506929)",LOS ANGELES,CA,91406,6,Shellpoint Mortgage Services
5431037020,3/8/2016,Single Family,"1871 W WESTERLY TER
LOS ANGELES, CA 90026
(34.092494, -118.267537)",LOS ANGELES,CA,90026,13,NATIONSTAR MORTGAGE LLC
2259003017,1/6/2016,Single Family,"16762 W OTSEGO ST
LOS ANGELES, CA 91436
(34.163872, -118.498708)",LOS ANGELES,CA,91436,5,Nationstar Mortgage LLC
5110012006,8/1/2016,Multi-Family,"126 W 47TH ST
LOS ANGELES, CA 90037
(34.001045, -118.275139)",LOS ANGELES,CA,90037,9,"Financial Freedom, a division of CIT bank."
2213007017,1/5/2016,Single Family,"13915 W LANARK ST
LOS ANGELES, CA 91402
(34.216704, -118.435987)",LOS ANGELES,CA,91402,6,JP Morgan Chase NA
4360032063,1/6/2016,Single Family,"10535 WILSHIRE
LOS ANGELES, CA 90024
(34.0632, -118.432618)",LOS ANGELES,CA,90024,5,Solutionstar Field Services
5101005019,1/20/2016,Single Family,"426 E 57TH ST
LOS ANGELES, CA 90011
(33.990696, -118.266416)",LOS ANGELES,CA,90011,9,Nationstar Mortgage
5005030020,1/12/2016,Single Family,"5228 S MANHATTAN PL
LOS ANGELES, CA 90062
(33.994768, -118.310155)",LOS ANGELES,CA,90062,8,Wells Fargo Bank N.A.
2105010003,11/18/2016,Single Family,"19447 W INGOMAR ST
LOS ANGELES, CA 91335
(34.212031, -118.557208)",LOS ANGELES,CA,91335,3,Nationstar Mortgage LLC
7346018029,12/21/2016,Single Family,"1641 W 222ND ST
LOS ANGELES, CA 90501
(33.825638, -118.307903)",LOS ANGELES,CA,90501,15,Bank of America
5685026029,1/4/2016,Multi-Family,"1835 N WOODROW AVE
LOS ANGELES, CA 90041
(34.130386, -118.214564)",LOS ANGELES,CA,90041,14,"Financial Freedom, a division of CIT bank."
5042005031,12/7/2016,Single Family,"3636 S 3RD AVE
LOS ANGELES, CA 90018
(34.021778, -118.320119)",LOS ANGELES,CA,90018,10,Nationstar Mortgage
2130027073,7/25/2016,Single Family,"19350 W SHERMAN WAY
LOS ANGELES, CA 91335
(34.201033, -118.55501)",LOS ANGELES,CA,91335,3,JP Morgan Chase NA
5050002005,1/12/2016,Multi-Family,"2628 S VIRGINIA RD
LOS ANGELES, CA 90016
(34.031956, -118.33946)",LOS ANGELES,CA,90016,10,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing"
2649017011,1/4/2016,Single Family,"10443 N PEACH AVE
LOS ANGELES, CA 91345
(34.260417, -118.468543)",LOS ANGELES,CA,91345,7,Deutsche Bank National Trust Company
2233017015,7/13/2016,Single Family,"15933 W HAYNES ST
VAN NUYS, CA 91406
(34.18917, -118.480456)",VAN NUYS,CA,91406,6,Nationstar Mortgage
2601062008,1/4/2016,Single Family,"11926 N VARA PL
LOS ANGELES, CA 91344
(34.289768, -118.52737)",LOS ANGELES,CA,91344,12,Solutionstar Field Services
4004024032,11/8/2016,Single Family,"6311 S KENISTON AVE
LOS ANGELES, CA 90043
(33.982489, -118.341743)",LOS ANGELES,CA,90043,8,Champion Mortgage
2660020007,3/17/2016,Single Family,"10201 N NOBLE AVE
LOS ANGELES, CA 91345
(34.255493, -118.460933)",LOS ANGELES,CA,91345,7,Nationstar Mortgage
2254036067,8/4/2016,Single Family,"5534 N ENCINO AVE 1-45
LOS ANGELES, CA 91316
(34.17158, -118.514164)",LOS ANGELES,CA,91316,5,Bank of New York Mellon C/O Select Portfolio Servicing
5070006028,12/21/2016,Non-Residential,"01360 S REDONDO BLVD
LOS ANGELES, CA 90019
(34.048433, -118.349101)",LOS ANGELES,CA,90019,10,Bank of America
6067006020,10/17/2016,Single Family,"10823 S ANZAC AVE
LOS ANGELES, CA 90059
(33.937141, -118.237943)",LOS ANGELES,CA,90059,15,Shellpoint Mortgage Services
2627003010,1/29/2016,Single Family,"13534 W MUSCATINE ST
LOS ANGELES, CA 91331
(34.228404, -118.427345)",LOS ANGELES,CA,91331,6,Carrington Mortgage Services LLC
2741015020,12/2/2016,Single Family,"10014 N OSO AVE
LOS ANGELES, CA 91311",LOS ANGELES,CA,91311,12,Specialized Loan Servicing as Servicing Agent for Beneficiary
2734012065,12/15/2016,Single Family,"17645 W LEMARSH ST
LOS ANGELES, CA 91325
(34.255551, -118.519248)",LOS ANGELES,CA,91325,12,US Bank National Association
5108010035,12/7/2016,Multi-Family,"703 E 49TH ST
LOS ANGELES, CA 90011
(33.998643, -118.263301)",LOS ANGELES,CA,90011,9,"Caliber Home Loans, Inc."
2203009013,11/4/2016,Single Family,"7748 N OAK PARK AVE
LOS ANGELES, CA 91406
(34.211715, -118.504417)",LOS ANGELES,CA,91406,6,"SETERUS, INC"
5464016025,3/10/2016,Single Family,"3760 E MAYFAIR DR
LOS ANGELES, CA 90065
(34.099135, -118.218685)",LOS ANGELES,CA,90065,1,ONE WEST BANK
2726011023,1/2/2016,Single Family,"10014 N MELVIN AVE
LOS ANGELES, CA 91324
(34.252471, -118.560811)",LOS ANGELES,CA,91324,12,"U.S Bank, N.A. c/o Select Portfolio Servicing"
2601020037,1/12/2016,Single Family,"17439 W TUSCAN DR
LOS ANGELES, CA 91344
(34.305519, -118.513025)",LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC"
2731029080,12/6/2016,Single Family,"18132 W ANDREA CIR SOUTH
LOS ANGELES, CA 91325
(34.252777, -118.527675)",LOS ANGELES,CA,91325,12,M&T BANK
5017030052,5/22/2016,Single Family,"1036 W 46TH ST
LOS ANGELES, CA 90037
(34.001639, -118.292929)",LOS ANGELES,CA,90037,9,"Ocwen Loan Servicing, LLC"
2139011014,12/1/2016,Single Family,"22252 W CRISWELL ST
LOS ANGELES, CA 91303
(34.190708, -118.612006)",LOS ANGELES,CA,91303,3,"Carrington Mortgage Services, LLC"
6003028005,1/4/2016,Multi-Family,"1236 W 62ND ST
LOS ANGELES, CA 90044
(33.983251, -118.297182)",LOS ANGELES,CA,90044,8,"Citibank, N.A., C/O Select Portfolio Servicing"
4003008020,2/9/2016,Single Family,"4133 W 61ST ST
LOS ANGELES, CA 90043
(33.98441, -118.347401)",LOS ANGELES,CA,90043,8,"Financial Freedom, a division of CIT bank."
2184059010,1/4/2016,Single Family,"4970 N AVENIDA ORIENTE
LOS ANGELES, CA 91356
(34.160717, -118.533287)",LOS ANGELES,CA,91356,3,"U.S. Bank NA, C/O Select Portfolio Servicing"
6022016011,1/13/2016,Single Family,"226 E 78TH ST
LOS ANGELES, CA 90003
(33.968782, -118.270862)",LOS ANGELES,CA,90003,9,DITECH FINANCIAL LLC
2255014013,12/21/2016,Single Family,"17229 W MARTHA ST
LOS ANGELES, CA 91316
(34.17348, -118.508782)",LOS ANGELES,CA,91316,5,"Bayview Loan Servicing, LLC"
5177030025,1/12/2016,Single Family,"2720 E BOULDER ST
LOS ANGELES, CA 90033
(34.046974, -118.201381)",LOS ANGELES,CA,90033,14,Capital One
